anio,Clave_del_incendio,latitud,longitud,Clave_Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Region,Predio,Causa,Causa_especifica,Fecha_Inicio,Fecha_Termino,Duracion_dias,Tipo_de_incendio,Tipo_Vegetacion,Regimen_de_fuego,Tipo_impacto,Arbolado_Adulto,Renuevo,Arbustivo,Herbaceo,Hojarasca,Total_hectareas,Tamano,Deteccion,Llegada,Duracion,Entidad,fn_Clave_del_incendio,fn_Predio,fn_Causa,fn_Causa_especifica,fn_Duracion_dias,fn_Tipo_de_incendio,fn_Tipo_Vegetacion,fn_Tipo_impacto,fn_Tamano
2024,24-12-0299,17.3881611,-100.227728,11,Guerrero,Atoyac de Álvarez,12,11,1112,Centro,Los Valles / San Francisco del Tibor,Desconocidas,Desconocidas,5/8/2024,5/11/2024,4 a 7 Días,Superficial,Selva Mediana Subperennifolia,Influido,Impacto Mínimo,0,0,66.28,0,0,66.28,51 a 100 Hectáreas,12600,0,295200,Guerrero,,,,,,,,,
2024,24-12-0300,17.1689639,-100.335569,11,Guerrero,Atoyac de Álvarez,12,11,1112,Centro,Las Trincheras,Desconocidas,Desconocidas,5/16/2024,5/27/2024,Mayor de 7 Días,Superficial,Selva Mediana Subperennifolia,Influido,Impacto Mínimo,0,0,53.79,0,0,53.79,51 a 100 Hectáreas,19800,0,979200,Guerrero,,,,,,,,,
2024,24-12-0301,17.0564444,-100.183547,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Las Pozas,Desconocidas,Desconocidas,5/17/2024,5/28/2024,Mayor de 7 Días,Superficial,Selva Mediana Subperennifolia,Influido,Impacto Mínimo,0,0,107.64,0,0,107.64,Mayor a 100 Hectáreas,20340,0,990000,Guerrero,,,,,,,,,
2024,24-12-0302,17.1223306,-100.279522,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Zacualpan,Desconocidas,Desconocidas,5/8/2024,5/18/2024,Mayor de 7 Días,Superficial,Selva Mediana Subperennifolia,Influido,Impacto Mínimo,0,0,326.57,0,0,326.57,Mayor a 100 Hectáreas,23940,0,896400,Guerrero,,,,,,,,,
2024,24-12-0303,17.0703889,-100.249464,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,El Papayo,Desconocidas,Desconocidas,5/12/2024,5/13/2024,2 a 3 Días,Superficial,Selva Mediana Subcaducifolia,Influido,Impacto Mínimo,0,0,75.51,0,0,75.51,51 a 100 Hectáreas,21600,0,126000,Guerrero,,,,,,,,,
2024,24-12-0304,17.0791389,-100.242122,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,El Papayo,Desconocidas,Desconocidas,5/28/2024,5/28/2024,1 Día,Superficial,Selva Mediana Subcaducifolia,Influido,Impacto Mínimo,0,0,83.45,0,0,83.45,51 a 100 Hectáreas,19800,0,46800,Guerrero,,,,,,,,,
2024,24-12-0305,17.0703861,-100.234094,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,El Papayo,Desconocidas,Desconocidas,4/24/2024,4/24/2024,1 Día,Superficial,Selva Mediana Subcaducifolia,Influido,Impacto Mínimo,0,0,36.96,0,0,36.96,21 a 50 Hectáreas,24600,0,54000,Guerrero,,,,,,,,,
2024,24-12-0306,17.25025,-100.177872,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Tepetixtla,Desconocidas,Desconocidas,5/16/2024,5/18/2024,2 a 3 Días,Superficial,Selva Mediana Subperennifolia,Influido,Impacto Mínimo,0,0,134.05,0,0,134.05,Mayor a 100 Hectáreas,22800,0,201600,Guerrero,,,,,,,,,
2024,24-12-0307,16.9912111,-100.036833,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Coyuca de Benítez,Desconocidas,Desconocidas,5/5/2024,5/13/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,135.64,0,0,135.64,Mayor a 100 Hectáreas,7200,0,734400,Guerrero,,,,,,,,,
2024,24-12-0308,16.9629167,-100.046619,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,La Playa,Desconocidas,Desconocidas,5/14/2024,5/14/2024,1 Día,Superficial,Manglar,Condiciones especiales,Impacto Mínimo,0,0,121.02,0,0,121.02,Mayor a 100 Hectáreas,23400,0,43200,Guerrero,,,,,,,,,
2024,24-12-0309,17.0340667,-100.018106,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Aguas Blancas,Desconocidas,Desconocidas,4/24/2024,5/24/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,1069.69,0,0,1069.69,Mayor a 100 Hectáreas,23400,0,2635200,Guerrero,,,,,,,,,
2024,24-12-0310,16.9963639,-99.9393972,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Valle del Río,Desconocidas,Desconocidas,4/14/2024,4/26/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,194.41,0,0,194.41,Mayor a 100 Hectáreas,21600,0,1080000,Guerrero,,,,,,,,,
2024,24-12-0311,16.9964528,-99.9773833,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Yetla,Desconocidas,Desconocidas,5/24/2024,5/29/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,113.8,0,0,113.8,Mayor a 100 Hectáreas,9000,0,475200,Guerrero,,,,,,,,,
2024,24-12-0312,17.0303139,-99.9658028,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Coyuca de Benítez,Desconocidas,Desconocidas,3/30/2024,3/31/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,66.18,0,0,66.18,51 a 100 Hectáreas,18000,0,111600,Guerrero,,,,,,,,,
2024,24-12-0313,18.1760806,-100.006992,6,Guerrero,Apaxtla,12,6,612,Centro,Apaxtla,Desconocidas,Desconocidas,3/27/2024,3/30/2024,4 a 7 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,688.49,0,0,688.49,Mayor a 100 Hectáreas,36000,0,306000,Guerrero,,,,,,,,,
2024,24-12-0314,17.0119667,-99.9832917,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Coyuca de Benítez,Desconocidas,Desconocidas,5/18/2024,5/27/2024,Mayor de 7 Días,Superficial,Selva Mediana Subcaducifolia,Influido,Impacto Mínimo,0,0,210.94,0,0,210.94,Mayor a 100 Hectáreas,73800,0,799200,Guerrero,,,,,,,,,
2024,24-12-0315,17.0612917,-100.054253,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Aguas Blancas,Desconocidas,Desconocidas,3/30/2024,3/31/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,137.31,0,0,137.31,Mayor a 100 Hectáreas,55800,0,90000,Guerrero,,,,,,,,,
2024,24-12-0316,17.057925,-100.072081,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Aguas Blancas / Coyuca de Benítez,Desconocidas,Desconocidas,5/15/2024,5/16/2024,2 a 3 Días,Superficial,Selva Mediana Subcaducifolia,Influido,Impacto Mínimo,0,0,37.53,0,0,37.53,21 a 50 Hectáreas,9000,0,129600,Guerrero,,,,,,,,,
2024,24-12-0317,17.0618556,-100.029828,21,Guerrero,Coyuca de Benítez,12,21,2112,Centro,Coyuca de Benítez / Aguas Blancas,Desconocidas,Desconocidas,4/9/2024,4/9/2024,1 Día,Superficial,Selva Mediana Subcaducifolia,Influido,Impacto Mínimo,0,0,29.39,0,0,29.39,21 a 50 Hectáreas,21600,0,54000,Guerrero,,,,,,,,,
2024,24-12-0318,18.1611917,-100.050339,6,Guerrero,Apaxtla,12,6,612,Centro,Apaxtla,Desconocidas,Desconocidas,3/27/2024,3/28/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,48.07,0,0,48.07,21 a 50 Hectáreas,19800,0,126000,Guerrero,,,,,,,,,
2024,24-12-0319,18.1729194,-100.045406,6,Guerrero,Apaxtla,12,6,612,Centro,Apaxtla,Desconocidas,Desconocidas,3/27/2024,3/28/2024,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,87.32,0,0,87.32,51 a 100 Hectáreas,32400,0,136800,Guerrero,,,,,,,,,
2024,24-12-0320,18.1546778,-100.026869,6,Guerrero,Apaxtla,12,6,612,Centro,Apaxtla,Desconocidas,Desconocidas,5/17/2024,5/17/2024,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,50.51,0,0,50.51,21 a 50 Hectáreas,14400,0,43200,Guerrero,,,,,,,,,
2024,24-12-0321,17.9741806,-100.003594,6,Guerrero,Apaxtla,12,6,612,Centro,Tetela del Río,Desconocidas,Desconocidas,5/1/2024,5/9/2024,Mayor de 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,330.11,0,0,330.11,Mayor a 100 Hectáreas,23400,0,734400,Guerrero,,,,,,,,,
2024,24-12-0322,17.7995528,-99.8797056,32,Guerrero,General Heliodoro Castillo,12,32,3212,Centro,Santiago Tlacotepec,Desconocidas,Desconocidas,5/5/2024,5/11/2024,4 a 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,303.7,0,0,303.7,Mayor a 100 Hectáreas,23400,0,547200,Guerrero,,,,,,,,,
2024,24-12-0323,18.1651861,-99.8751361,6,Guerrero,Apaxtla,12,6,612,Centro,Apaxtla,Desconocidas,Desconocidas,4/9/2024,4/10/2024,2 a 3 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,57.7,0,0,57.7,51 a 100 Hectáreas,19800,0,126000,Guerrero,,,,,,,,,
2024,24-12-0324,18.13135,-99.9069278,6,Guerrero,Apaxtla,12,6,612,Centro,Tepoxtepec,Desconocidas,Desconocidas,5/7/2024,5/9/2024,2 a 3 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,81.13,0,0,81.13,51 a 100 Hectáreas,23400,0,223200,Guerrero,,,,,,,,,
2024,24-12-0325,17.6684944,-100.624042,3,Guerrero,Ajuchitlán del Progreso,12,3,312,Centro,Los Fresnos de Puerto Rico,Desconocidas,Desconocidas,6/6/2024,6/7/2024,2 a 3 Días,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,250.92,0,0,250.92,Mayor a 100 Hectáreas,19800,0,126000,Guerrero,,,,,,,,,
2024,24-12-0326,18.3635222,-100.024428,58,Guerrero,Teloloapan,12,58,5812,Centro,Teloloapan,Desconocidas,Desconocidas,5/14/2024,5/18/2024,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,82.11,0,0,82.11,51 a 100 Hectáreas,23400,0,388800,Guerrero,,,,,,,,,
2024,24-12-0327,18.4069444,-100.086042,31,Guerrero,General Canuto A. Neri,12,31,3112,Centro,Acapetlahuaya,Desconocidas,Desconocidas,5/9/2024,5/9/2024,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,77.9,0,0,77.9,51 a 100 Hectáreas,9000,0,43200,Guerrero,,,,,,,,,
2024,24-12-0328,17.8246389,-100.577472,3,Guerrero,Ajuchitlán del Progreso,12,3,312,Centro,El Balcon,Desconocidas,Desconocidas,12/4/2024,12/7/2024,4 a 7 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0,0,36.34,0,36.34,21 a 50 Hectáreas,14400,0,259200,Guerrero,,,,,,,,,
2024,24-13-0001,20.1602639,-98.6170306,45,Hidalgo,Omitlán de Juárez,13,45,4513,Centro,Cerro gordo,Desconocidas,Desconocidas,1/1/2024,1/1/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Moderado,0,0.1,0.32,0,0,0.42,0 a 5 Hectáreas,1320,1800,9900,Hidalgo,,,,,,,,,
2024,24-13-0002,20.1245528,-98.5884944,57,Hidalgo,Singuilucan,13,57,5713,Centro,Puentecillas,Desconocidas,Desconocidas,1/4/2024,1/4/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0,0.76,0,0.76,0 a 5 Hectáreas,1800,3600,10800,Hidalgo,,,,,,,,,
2024,24-13-0003,20.0412222,-98.4462222,57,Hidalgo,Singuilucan,13,57,5713,Centro,Las lajas,Actividades agrícolas,Quema para preparación de siembra,1/5/2024,1/5/2024,1 Día,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Mínimo,0,0.34,1,0,0,1.34,0 a 5 Hectáreas,1800,3000,10920,Hidalgo,,,,,,,,,
2024,24-13-0004,20.1024111,-98.202625,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Ojo de agua de las palomas,Intencional,Tala ilegal,1/17/2024,1/17/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0,0,1.69,1.69,0 a 5 Hectáreas,1200,2700,9900,Hidalgo,,,,,,,,,
2024,24-13-0005,19.9807472,-98.368875,57,Hidalgo,Singuilucan,13,57,5713,Centro,Cantarranas,Desconocidas,Desconocidas,1/29/2024,1/29/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Moderado,0,0,2.72,0,0,2.72,0 a 5 Hectáreas,1320,2400,12600,Hidalgo,,,,,,,,,
2024,24-13-0006,20.0942694,-98.2073889,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Agua linda,Intencional,Cambio de uso de suelo,2/3/2024,2/3/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,1.24,1.93,0,0.6,3.77,0 a 5 Hectáreas,600,900,8400,Hidalgo,,,,,,,,,
2024,24-13-0007,20.091075,-98.2077722,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Ojo de agua de las palomas,Actividades pecuarias,Quema para pastoreo,2/3/2024,2/3/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0,0,1.35,1.35,0 a 5 Hectáreas,1200,2400,15900,Hidalgo,,,,,,,,,
2024,24-13-0008,20.1028528,-98.1957611,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Cerro el corito,Intencional,Cambio de uso de suelo,2/4/2024,2/4/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0.5,2.04,0,2.36,4.9,0 a 5 Hectáreas,900,1800,15900,Hidalgo,,,,,,,,,
2024,24-13-0010,19.6820722,-98.4742778,8,Hidalgo,Apan,13,8,813,Centro,Cerro de Chulco,Actividades pecuarias,Quema para pastoreo,2/7/2024,2/7/2024,1 Día,Superficial,Bosque de Táscate,Influido,Impacto Moderado,0,0,4.13,1.37,0,5.49,0 a 5 Hectáreas,1500,2400,9300,Hidalgo,,,,,,,,,
2024,24-13-0011,20.026425,-98.2125278,16,Hidalgo,Cuautepec de Hinojosa,13,16,1613,Centro,Cima de Togo,Desconocidas,Desconocidas,2/7/2024,2/7/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0.1,0,0.17,0,0.27,0 a 5 Hectáreas,900,2400,8100,Hidalgo,,,,,,,,,
2024,24-13-0012,20.3419056,-98.3349944,4,Hidalgo,Agua Blanca de Iturbide,13,4,413,Centro,Cumbre de muridores,Fumadores,Fumadores,2/6/2024,2/6/2024,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,0,0.44,0,0.44,0 a 5 Hectáreas,900,2100,9900,Hidalgo,,,,,,,,,
2024,24-13-0013,20.0909694,-98.1806028,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Chacalapa,Intencional,Cambio de uso de suelo,2/11/2024,2/11/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Moderado,0,0.69,2.5,1.29,2,6.48,6 a 10 Hectáreas,1800,3000,34800,Hidalgo,,,,,,,,,
2024,24-13-0014,20.1589889,-98.5805611,45,Hidalgo,Omitlán de Juárez,13,45,4513,Centro,Mizquiapan,Residuos de aprovechamiento forestal,Residuos de aprovechamiento forestal,2/11/2024,2/11/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0.75,0.74,0,1.49,0 a 5 Hectáreas,1800,4200,12000,Hidalgo,,,,,,,,,
2024,24-13-0016,20.2277722,-98.8703528,9,Hidalgo,El Arenal,13,9,913,Centro,La Cueva,Intencional,Vandalismo,2/22/2024,2/22/2024,1 Día,Superficial,Matorral Crasicaule,Sensible,Impacto Mínimo,0,0,1.98,0,0,1.98,0 a 5 Hectáreas,900,2100,16800,Hidalgo,,,,,,,,,
2024,24-13-0017,20.5504083,-98.5597417,36,Hidalgo,San Agustín Metzquititlán,13,36,3613,Centro,Miguel Cineguillas,Desconocidas,Desconocidas,2/22/2024,2/22/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0,0.56,1.41,1.97,0 a 5 Hectáreas,720,1920,12000,Hidalgo,,,,,,,,,
2024,24-13-0018,19.9722611,-98.2820694,16,Hidalgo,Cuautepec de Hinojosa,13,16,1613,Centro,Tezoncualpa,Desconocidas,Desconocidas,2/22/2024,2/22/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0.39,0,0,0.39,0 a 5 Hectáreas,420,1620,8400,Hidalgo,,,,,,,,,
2024,24-13-0019,20.6036111,-98.6057806,81,Hidalgo,Zacualtipán de Ángeles,13,81,8113,Centro,Atopixco,Quema de basureros,Basurero irregular,2/22/2024,2/22/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0,0,0.87,0.87,0 a 5 Hectáreas,1200,2700,19500,Hidalgo,,,,,,,,,
2024,24-13-0020,19.732275,-98.2801472,7,Hidalgo,Almoloya,13,7,713,Centro,La mesa,Actividades pecuarias,Quema para pastoreo,2/23/2024,2/23/2024,1 Día,Superficial,Bosque de Encino,Dependiente,Impacto Mínimo,0,0,0,0.26,0.17,0.43,0 a 5 Hectáreas,900,2160,13500,Hidalgo,,,,,,,,,
2024,24-13-0021,19.9799056,-98.3612694,16,Hidalgo,Cuautepec de Hinojosa,13,16,1613,Centro,canta ranas,Fumadores,Fumadores,2/24/2024,2/24/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,3.81,0,10.28,0,14.09,11 a 20 Hectáreas,1800,2700,16200,Hidalgo,,,,,,,,,
2024,24-13-0022,20.0948944,-98.1950417,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Ojo de agua de las palomas,Actividades agrícolas,Quema para desmontar,2/25/2024,2/25/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Moderado,0,0,0,0.15,0,0.15,0 a 5 Hectáreas,600,1500,8700,Hidalgo,,,,,,,,,
2024,24-13-0023,20.1462583,-98.1553611,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Barrio 8 de los Reyes,Intencional,Vandalismo,2/25/2024,2/25/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0,0,0.89,0.89,0 a 5 Hectáreas,2160,3300,21000,Hidalgo,,,,,,,,,
2024,24-13-0024,20.6643861,-98.6556306,81,Hidalgo,Zacualtipán de Ángeles,13,81,8113,Centro,colonia zaragoza,Intencional,Vandalismo,2/25/2024,2/25/2024,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,0,0,0.26,0,0.26,0 a 5 Hectáreas,1200,2100,12300,Hidalgo,,,,,,,,,
2024,24-13-0025,20.7374528,-99.134025,43,Hidalgo,Nicolás Flores,13,43,4313,Centro,Villa hermosa,Festividades y rituales,Festividades y rituales,2/26/2024,2/27/2024,2 a 3 Días,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Moderado,0.89,0,0,0.66,0,1.56,0 a 5 Hectáreas,1800,3900,76800,Hidalgo,,,,,,,,,
2024,24-13-0026,20.3072333,-98.1941333,60,Hidalgo,Tenango de Doria,13,60,6013,Centro,San Nicolas,Fumadores,Fumadores,2/26/2024,2/27/2024,2 a 3 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Moderado,0,0,7.6,4.03,0.8,12.43,11 a 20 Hectáreas,2400,6000,99600,Hidalgo,,,,,,,,,
2024,24-13-0027,20.6209444,-98.8330556,37,Hidalgo,Metztitlán,13,37,3713,Centro,Cerro partido,Actividades agrícolas,Quema para preparación de siembra,2/26/2024,2/27/2024,2 a 3 Días,Superficial,Matorral Crasicaule,Sensible,Impacto Moderado,0,0,1.54,0,0,1.54,0 a 5 Hectáreas,900,2700,76500,Hidalgo,,,,,,,,,
2024,24-13-0028,20.2331667,-98.8873056,9,Hidalgo,El Arenal,13,9,913,Centro,Los frailes,Fogatas,Fogatas,2/26/2024,2/27/2024,2 a 3 Días,Superficial,Matorral Crasicaule,Sensible,Impacto Moderado,0,0,0.56,0.28,0,0.84,0 a 5 Hectáreas,1500,2700,53100,Hidalgo,,,,,,,,,
2024,24-13-0029,20.1515972,-98.1801722,2,Hidalgo,Acaxochitlán,13,2,213,Centro,venta quemada,Actividades pecuarias,Quema para pastoreo,2/27/2024,2/27/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Moderado,0,0,0,0.24,0,0.24,0 a 5 Hectáreas,600,1800,10200,Hidalgo,,,,,,,,,
2024,24-13-0030,20.7851722,-98.6089278,79,Hidalgo,Xochicoatlán,13,79,7913,Centro,Tlazcoya,Otras actividades productivas,Líneas eléctricas,2/22/2024,2/23/2024,2 a 3 Días,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Moderado,0,0,0.5,0.35,0.2,1.05,0 a 5 Hectáreas,2400,3600,45600,Hidalgo,,,,,,,,,
2024,24-13-0031,20.6429167,-98.629725,81,Hidalgo,Zacualtipán de Ángeles,13,81,8113,Centro,Orellana,Fumadores,Fumadores,2/27/2024,2/27/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Moderado,0,0,0.54,0,0.15,0.7,0 a 5 Hectáreas,1500,2700,19200,Hidalgo,,,,,,,,,
2024,24-13-0032,20.7293667,-98.5171972,68,Hidalgo,Tianguistengo,13,68,6813,Centro,Palzoquico,Actividades agrícolas,Quema para preparación de siembra,2/26/2024,2/26/2024,1 Día,Superficial,Bosque Mesófilo de Montaña,Sensible,Impacto Mínimo,0,1.35,7.53,0,0,8.88,6 a 10 Hectáreas,1500,15900,33300,Hidalgo,,,,,,,,,
2024,24-13-0033,19.7939444,-98.2718361,7,Hidalgo,Almoloya,13,7,713,Centro,rancho nuevo,Fumadores,Fumadores,3/1/2024,3/1/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0.42,0.21,0,0.64,0 a 5 Hectáreas,900,1800,14400,Hidalgo,,,,,,,,,
2024,24-13-0034,20.1323806,-98.1894778,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Rancho el valzario,Actividades agrícolas,Quema para desmontar,3/3/2024,3/3/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0.36,0.86,0.44,0,1.66,0 a 5 Hectáreas,1200,3000,8400,Hidalgo,,,,,,,,,
2024,24-13-0035,20.6669611,-98.6567306,81,Hidalgo,Zacualtipán de Ángeles,13,81,8113,Centro,El Voladero,Actividades pecuarias,Quema para pastoreo,3/6/2024,3/17/2024,Mayor de 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Mínimo,0,0,0.66,1.09,0,1.76,0 a 5 Hectáreas,1200,2700,969600,Hidalgo,,,,,,,,,
2024,24-13-0036,20.2012389,-98.1838583,2,Hidalgo,Acaxochitlán,13,2,213,Centro,Alpinagua,Fogatas,Fogatas,3/9/2024,3/9/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Moderado,0,0,1.02,0,0.41,1.43,0 a 5 Hectáreas,1200,5400,21000,Hidalgo,,,,,,,,,
2024,24-13-0037,19.7674417,-98.4988472,61,Hidalgo,Tepeapulco,13,61,6113,Centro,cerro de la cruz,Desconocidas,Desconocidas,3/2/2024,3/2/2024,1 Día,Superficial,Bosque de Táscate,Influido,Impacto Mínimo,0,0,2.05,1.06,0,3.11,0 a 5 Hectáreas,900,2100,13800,Hidalgo,,,,,,,,,
2024,24-13-0038,20.1818278,-98.1526139,2,Hidalgo,Acaxochitlán,13,2,213,Centro,VENTA QUEMADA,Actividades pecuarias,Quema para pastoreo,3/6/2024,3/6/2024,1 Día,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Moderado,0,0.26,2,0,0,2.26,0 a 5 Hectáreas,1800,2400,21600,Hidalgo,,,,,,,,,
2024,24-13-0039,20.3559361,-98.2013611,60,Hidalgo,Tenango de Doria,13,60,6013,Centro,El bopo,Fumadores,Fumadores,3/6/2024,3/9/2024,4 a 7 Días,Superficial,Bosque de Pino-Encino,Dependiente,Impacto Moderado,0,0,0.73,0,0,0.73,0 a 5 Hectáreas,600,2400,250800,Hidalgo,,,,,,,,,
2024,24-13-0040,19.7313444,-98.2687889,7,Hidalgo,Almoloya,13,7,713,Centro,Rancho el gallo,Intencional,Rencillas,3/9/2024,3/9/2024,1 Día,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Moderado,0,0,0,0,0.26,0.26,0 a 5 Hectáreas,900,1800,11400,Hidalgo,,,,,,,,,
2024,24-13-0041,19.7279889,-98.2387861,7,Hidalgo,Almoloya,13,7,713,Centro,Las vigas,Residuos de aprovechamiento forestal,Residuos de aprovechamiento forestal,3/11/2024,3/11/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Moderado,0,1.59,3.22,1.06,0.68,6.56,6 a 10 Hectáreas,1500,3300,29400,Hidalgo,,,,,,,,,
2024,24-13-0042,20.09905,-98.1942444,2,Hidalgo,Acaxochitlán,13,2,213,Centro,"cerro ell maizero, ojo de agua de las palomas",Intencional,Rencillas,3/13/2024,3/13/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0.67,0.52,0,1.18,0 a 5 Hectáreas,660,1200,14400,Hidalgo,,,,,,,,,
2024,24-13-0043,19.7344417,-98.23585,7,Hidalgo,Almoloya,13,7,713,Centro,Rancho nuevo y las vigas,Residuos de aprovechamiento forestal,Residuos de aprovechamiento forestal,3/14/2024,3/14/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Moderado,0,1.85,2.46,4.24,0,8.56,6 a 10 Hectáreas,600,1800,24000,Hidalgo,,,,,,,,,
2024,24-13-0046,19.7305444,-98.2642806,7,Hidalgo,Almoloya,13,7,713,Centro,Las vigas,Intencional,Vandalismo,3/16/2024,3/16/2024,1 Día,Superficial,Bosque de Encino-Pino,Dependiente,Impacto Moderado,0,1.15,1.62,0.95,0,3.72,0 a 5 Hectáreas,900,1800,16800,Hidalgo,,,,,,,,,
2024,24-13-0047,19.9996611,-98.4200889,57,Hidalgo,Singuilucan,13,57,5713,Centro,Los Romeros,Intencional,Vandalismo,3/16/2024,3/16/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Moderado,2.03,3.37,1.27,3.29,0,9.96,6 a 10 Hectáreas,1200,2400,25200,Hidalgo,,,,,,,,,
2024,24-13-0048,20.1051361,-98.4872694,1,Hidalgo,Acatlán,13,1,113,Centro,San Dionisio,Fumadores,Fumadores,3/18/2024,3/18/2024,1 Día,Superficial,Bosque de Pino,Dependiente,Impacto Mínimo,0,0,0,0.54,0,0.54,0 a 5 Hectáreas,900,1500,17100,Hidalgo,,,,,,,,,
